disp_id,client_id,account_id,type
D00002717,2717,A00002244,Owner
D00002718,2718,A00002244,User
D00002719,2719,A00002245,Owner
D00002720,2720,A00002246,Owner
D00002721,2721,A00002247,Owner
D00002724,2724,A00002250,Owner
D00002726,2726,A00002252,Owner
D00002727,2727,A00002252,User
D00002728,2728,A00002253,Owner
D00002729,2729,A00002254,Owner
D00002730,2730,A00002255,Owner
D00002731,2731,A00002256,Owner
D00002732,2732,A00002257,Owner
D00002733,2733,A00002258,Owner
D00002734,2734,A00002258,User
D00002735,2735,A00002259,Owner
D00002736,2736,A00002260,Owner
D00002738,2738,A00002261,Owner
D00002739,2739,A00002262,Owner
D00002740,2740,A00002263,Owner
D00002741,2741,A00002264,Owner
D00002742,2742,A00002265,Owner
D00002743,2743,A00002266,Owner
D00002744,2744,A00002266,User
D00002745,2745,A00002267,Owner
D00002746,2746,A00002268,Owner
D00002747,2747,A00002269,Owner
D00002748,2748,A00002269,User
D00002749,2749,A00002270,Owner
D00002750,2750,A00002270,User
D00002751,2751,A00002271,Owner
D00002752,2752,A00002272,Owner
D00002754,2754,A00002274,Owner
D00002755,2755,A00002275,Owner
D00002756,2756,A00002276,Owner
D00002758,2758,A00002278,Owner
D00002759,2759,A00002279,Owner
D00002760,2760,A00002280,Owner
D00002761,2761,A00002281,Owner
D00002762,2762,A00002282,Owner
D00002765,2765,A00002285,Owner
D00002766,2766,A00002286,Owner
D00002767,2767,A00002286,User
D00002768,2768,A00002287,Owner
D00002769,2769,A00002288,Owner
D00002770,2770,A00002289,Owner
D00002771,2771,A00002290,Owner
D00002772,2772,A00002290,User
D00002773,2773,A00002291,Owner
D00002774,2774,A00002291,User
D00002775,2775,A00002292,Owner
D00002776,2776,A00002293,Owner
D00002777,2777,A00002294,Owner
D00002778,2778,A00002295,Owner
D00002779,2779,A00002296,Owner
D00002780,2780,A00002296,User
D00002781,2781,A00002297,Owner
D00002782,2782,A00002298,Owner
D00002783,2783,A00002299,Owner
D00002784,2784,A00002300,Owner
D00002785,2785,A00002301,Owner
D00002786,2786,A00002302,Owner
D00002787,2787,A00002303,Owner
D00002788,2788,A00002304,Owner
D00002789,2789,A00002305,Owner
D00002790,2790,A00002306,Owner
D00002791,2791,A00002307,Owner
D00002794,2794,A00002309,Owner
D00002795,2795,A00002309,User
D00002796,2796,A00002310,Owner
D00002797,2797,A00002311,Owner
D00002798,2798,A00002312,Owner
D00002799,2799,A00002313,Owner
D00002800,2800,A00002314,Owner
D00002801,2801,A00002315,Owner
D00002802,2802,A00002316,Owner
D00002803,2803,A00002317,Owner
D00002804,2804,A00002317,User
D00002805,2805,A00002318,Owner
D00002806,2806,A00002319,Owner
D00002808,2808,A00002321,Owner
D00002809,2809,A00002322,Owner
D00002810,2810,A00002323,Owner
D00002811,2811,A00002324,Owner
D00002812,2812,A00002325,Owner
D00002813,2813,A00002326,Owner
D00002814,2814,A00002327,Owner
D00002815,2815,A00002328,Owner
D00002816,2816,A00002328,User
D00002817,2817,A00002329,Owner
D00002818,2818,A00002330,Owner
D00002819,2819,A00002331,Owner
D00002820,2820,A00002332,Owner
D00002821,2821,A00002333,Owner
D00002822,2822,A00002334,Owner
D00002823,2823,A00002335,Owner
D00002824,2824,A00002336,Owner
D00002825,2825,A00002337,Owner
D00002826,2826,A00002338,Owner
D00002827,2827,A00002339,Owner
D00002828,2828,A00002340,Owner
D00002829,2829,A00002341,Owner
D00002830,2830,A00002342,Owner
D00002831,2831,A00002343,Owner
D00002832,2832,A00002344,Owner
D00002833,2833,A00002344,User
D00002834,2834,A00002345,Owner
D00002835,2835,A00002346,Owner
D00002836,2836,A00002347,Owner
D00002837,2837,A00002347,User
D00002838,2838,A00002348,Owner
D00002839,2839,A00002349,Owner
D00002840,2840,A00002349,User
D00002841,2841,A00002350,Owner
D00002842,2842,A00002351,Owner
D00002843,2843,A00002352,Owner
D00002844,2844,A00002353,Owner
D00002845,2845,A00002354,Owner
D00002846,2846,A00002355,Owner
D00002847,2847,A00002356,Owner
D00002848,2848,A00002356,User
D00002849,2849,A00002357,Owner
D00002850,2850,A00002358,Owner
D00002851,2851,A00002359,Owner
D00002852,2852,A00002360,Owner
D00002853,2853,A00002361,Owner
D00002854,2854,A00002362,Owner
D00002855,2855,A00002362,User
D00002856,2856,A00002363,Owner
D00002857,2857,A00002364,Owner
D00002858,2858,A00002365,Owner
D00002859,2859,A00002366,Owner
D00002860,2860,A00002367,Owner
D00002862,2862,A00002369,Owner
D00002863,2863,A00002369,User
D00002864,2864,A00002370,Owner
D00002865,2865,A00002371,Owner
D00002866,2866,A00002371,User
D00002867,2867,A00002372,Owner
D00002868,2868,A00002373,Owner
D00002869,2869,A00002374,Owner
D00002870,2870,A00002375,Owner
D00002871,2871,A00002376,Owner
D00002872,2872,A00002377,Owner
D00002873,2873,A00002378,Owner
D00002874,2874,A00002379,Owner
D00002875,2875,A00002380,Owner
D00002876,2876,A00002381,Owner
D00002877,2877,A00002382,Owner
D00002878,2878,A00002383,Owner
D00002879,2879,A00002384,Owner
D00002880,2880,A00002385,Owner
D00002881,2881,A00002386,Owner
D00002882,2882,A00002387,Owner
D00002883,2883,A00002388,Owner
D00002884,2884,A00002389,Owner
D00002885,2885,A00002390,Owner
D00002886,2886,A00002390,User
D00002887,2887,A00002391,Owner
D00002888,2888,A00002392,Owner
D00002889,2889,A00002393,Owner
D00002890,2890,A00002394,Owner
D00002891,2891,A00002394,User
D00002892,2892,A00002395,Owner
D00002893,2893,A00002396,Owner
D00002894,2894,A00002397,Owner
D00002895,2895,A00002398,Owner
D00002896,2896,A00002399,Owner
D00002897,2897,A00002400,Owner
D00002898,2898,A00002400,User
D00002899,2899,A00002401,Owner
D00002900,2900,A00002402,Owner
D00002901,2901,A00002403,Owner
D00002902,2902,A00002404,Owner
D00002903,2903,A00002404,User
D00002904,2904,A00002405,Owner
D00002905,2905,A00002405,User
D00002906,2906,A00002406,Owner
D00002907,2907,A00002406,User
D00002908,2908,A00002407,Owner
D00002909,2909,A00002408,Owner
D00002910,2910,A00002409,Owner
D00002911,2911,A00002410,Owner
D00002912,2912,A00002410,User
D00002913,2913,A00002411,Owner
D00002915,2915,A00002413,Owner
D00002916,2916,A00002414,Owner
D00002917,2917,A00002415,Owner
D00002918,2918,A00002416,Owner
D00002919,2919,A00002416,User
D00002920,2920,A00002417,Owner
D00002921,2921,A00002418,Owner
D00002922,2922,A00002419,Owner
D00002923,2923,A00002420,Owner
D00002924,2924,A00002421,Owner
D00002925,2925,A00002421,User
D00002926,2926,A00002422,Owner
D00002927,2927,A00002422,User
D00002928,2928,A00002423,Owner
D00002929,2929,A00002424,Owner
D00002930,2930,A00002425,Owner
D00002932,2932,A00002427,Owner
D00002933,2933,A00002428,Owner
D00002934,2934,A00002428,User
D00002935,2935,A00002429,Owner
D00002936,2936,A00002430,Owner
D00002937,2937,A00002431,Owner
D00002938,2938,A00002432,Owner
D00002939,2939,A00002433,Owner
D00002940,2940,A00002434,Owner
D00002941,2941,A00002435,Owner
D00002942,2942,A00002436,Owner
D00002943,2943,A00002437,Owner
D00002944,2944,A00002438,Owner
D00002945,2945,A00002439,Owner
D00002946,2946,A00002439,User
D00002947,2947,A00002440,Owner
D00002948,2948,A00002441,Owner
D00002949,2949,A00002442,Owner
D00002950,2950,A00002443,Owner
D00002951,2951,A00002444,Owner
D00002952,2952,A00002445,Owner
D00002953,2953,A00002446,Owner
D00002954,2954,A00002447,Owner
D00002955,2955,A00002447,User
D00002956,2956,A00002448,Owner
D00002957,2957,A00002449,Owner
D00002958,2958,A00002450,Owner
D00002959,2959,A00002451,Owner
D00002960,2960,A00002452,Owner
D00002961,2961,A00002452,User
D00002962,2962,A00002453,Owner
D00002963,2963,A00002453,User
D00002964,2964,A00002454,Owner
D00002965,2965,A00002455,Owner
D00002966,2966,A00002456,Owner
D00002967,2967,A00002457,Owner
D00002968,2968,A00002458,Owner
D00002969,2969,A00002459,Owner
D00002970,2970,A00002459,User
D00002971,2971,A00002460,Owner
D00002972,2972,A00002461,Owner
D00002974,2974,A00002463,Owner
D00002975,2975,A00002464,Owner
D00002976,2976,A00002465,Owner
D00002977,2977,A00002466,Owner
D00002978,2978,A00002467,Owner
D00002979,2979,A00002468,Owner
D00002980,2980,A00002469,Owner
D00002981,2981,A00002470,Owner
D00002982,2982,A00002471,Owner
D00002983,2983,A00002471,User
D00002984,2984,A00002472,Owner
D00002985,2985,A00002472,User
D00002986,2986,A00002473,Owner
D00002987,2987,A00002473,User
D00002988,2988,A00002474,Owner
D00002989,2989,A00002475,Owner
D00002990,2990,A00002476,Owner
D00002991,2991,A00002476,User
D00002992,2992,A00002477,Owner
D00002994,2994,A00002479,Owner
D00002995,2995,A00002480,Owner
D00002996,2996,A00002481,Owner
D00002997,2997,A00002482,Owner
D00002998,2998,A00002483,Owner
D00002999,2999,A00002484,Owner
D00003000,3000,A00002485,Owner
D00003001,3001,A00002486,Owner
D00003002,3002,A00002487,Owner
D00003003,3003,A00002488,Owner
D00003004,3004,A00002488,User
D00003005,3005,A00002489,Owner
D00003006,3006,A00002490,Owner
D00003007,3007,A00002491,Owner
D00003008,3008,A00002492,Owner
D00003009,3009,A00002493,Owner
D00003010,3010,A00002493,User
D00003011,3011,A00002494,Owner
D00003012,3012,A00002495,Owner
D00003013,3013,A00002496,Owner
D00003014,3014,A00002496,User
D00003015,3015,A00002497,Owner
D00003016,3016,A00002498,Owner
D00003017,3017,A00002499,Owner
D00003018,3018,A00002500,Owner
D00003019,3019,A00002501,Owner
D00003020,3020,A00002502,Owner
D00003021,3021,A00002503,Owner
D00003022,3022,A00002503,User
D00003023,3023,A00002504,Owner
D00003024,3024,A00002505,Owner
D00003025,3025,A00002505,User
D00003026,3026,A00002506,Owner
D00003027,3027,A00002507,Owner
D00003028,3028,A00002508,Owner
D00003029,3029,A00002509,Owner
D00003030,3030,A00002510,Owner
D00003031,3031,A00002511,Owner
D00003032,3032,A00002511,User
D00003035,3035,A00002513,Owner
D00003036,3036,A00002514,Owner
D00003037,3037,A00002515,Owner
D00003038,3038,A00002516,Owner
D00003039,3039,A00002517,Owner
D00003041,3041,A00002519,Owner
D00003042,3042,A00002520,Owner
D00003043,3043,A00002521,Owner
D00003044,3044,A00002522,Owner
D00003045,3045,A00002523,Owner
D00003046,3046,A00002524,Owner
D00003047,3047,A00002525,Owner
D00003048,3048,A00002526,Owner
D00003049,3049,A00002527,Owner
D00003050,3050,A00002527,User
D00003051,3051,A00002528,Owner
D00003054,3054,A00002530,Owner
D00003055,3055,A00002531,Owner
D00003056,3056,A00002532,Owner
D00003057,3057,A00002532,User
D00003058,3058,A00002533,Owner
D00003059,3059,A00002534,Owner
D00003060,3060,A00002535,Owner
D00003061,3061,A00002535,User
D00003062,3062,A00002536,Owner
D00003063,3063,A00002537,Owner
D00003064,3064,A00002538,Owner
D00003065,3065,A00002539,Owner
D00003066,3066,A00002540,Owner
D00003067,3067,A00002541,Owner
D00003068,3068,A00002541,User
D00003069,3069,A00002542,Owner
D00003070,3070,A00002543,Owner
D00003071,3071,A00002544,Owner
D00003072,3072,A00002545,Owner
D00003073,3073,A00002545,User
D00003074,3074,A00002546,Owner
D00003075,3075,A00002547,Owner
D00003076,3076,A00002548,Owner
D00003077,3077,A00002549,Owner
D00003078,3078,A00002549,User
D00003079,3079,A00002550,Owner
D00003080,3080,A00002551,Owner
D00003081,3081,A00002551,User
D00003082,3082,A00002552,Owner
D00003083,3083,A00002553,Owner
D00003084,3084,A00002554,Owner
D00003085,3085,A00002555,Owner
D00003086,3086,A00002555,User
D00003087,3087,A00002556,Owner
D00003088,3088,A00002557,Owner
D00003089,3089,A00002558,Owner
D00003090,3090,A00002559,Owner
D00003091,3091,A00002560,Owner
D00003092,3092,A00002561,Owner
D00003093,3093,A00002562,Owner
D00003094,3094,A00002563,Owner
D00003095,3095,A00002564,Owner
D00003096,3096,A00002565,Owner
D00003097,3097,A00002566,Owner
D00003098,3098,A00002567,Owner
D00003099,3099,A00002568,Owner
D00003100,3100,A00002569,Owner
D00003101,3101,A00002570,Owner
D00003102,3102,A00002571,Owner
D00003103,3103,A00002572,Owner
D00003104,3104,A00002573,Owner
D00003105,3105,A00002574,Owner
D00003106,3106,A00002575,Owner
D00003107,3107,A00002576,Owner
D00003108,3108,A00002576,User
D00003109,3109,A00002577,Owner
D00003110,3110,A00002578,Owner
D00003111,3111,A00002578,User
D00003112,3112,A00002579,Owner
D00003113,3113,A00002580,Owner
D00003114,3114,A00002580,User
D00003115,3115,A00002581,Owner
D00003116,3116,A00002582,Owner
D00003117,3117,A00002583,Owner
D00003118,3118,A00002583,User
D00003119,3119,A00002584,Owner
D00003120,3120,A00002585,Owner
D00003121,3121,A00002586,Owner
D00003122,3122,A00002586,User
D00003123,3123,A00002587,Owner
D00003124,3124,A00002588,Owner
D00003125,3125,A00002589,Owner
D00003126,3126,A00002590,Owner
D00003127,3127,A00002591,Owner
D00003128,3128,A00002592,Owner
D00003129,3129,A00002593,Owner
D00003130,3130,A00002594,Owner
D00003131,3131,A00002595,Owner
D00003132,3132,A00002596,Owner
D00003133,3133,A00002597,Owner
D00003134,3134,A00002598,Owner
D00003135,3135,A00002599,Owner
D00003136,3136,A00002600,Owner
D00003137,3137,A00002601,Owner
D00003138,3138,A00002601,User
D00003139,3139,A00002602,Owner
D00003140,3140,A00002602,User
D00003141,3141,A00002603,Owner
D00003142,3142,A00002604,Owner
D00003143,3143,A00002605,Owner
D00003144,3144,A00002606,Owner
D00003145,3145,A00002606,User
D00003146,3146,A00002607,Owner
D00003147,3147,A00002608,Owner
D00003148,3148,A00002609,Owner
D00003149,3149,A00002609,User
D00003150,3150,A00002610,Owner
D00003151,3151,A00002611,Owner
D00003152,3152,A00002612,Owner
D00003153,3153,A00002613,Owner
D00003154,3154,A00002613,User
D00003155,3155,A00002614,Owner
D00003156,3156,A00002615,Owner
D00003157,3157,A00002616,Owner
D00003158,3158,A00002617,Owner
D00003159,3159,A00002618,Owner
D00003160,3160,A00002619,Owner
D00003161,3161,A00002620,Owner
D00003162,3162,A00002621,Owner
D00003163,3163,A00002622,Owner
D00003164,3164,A00002622,User
D00003165,3165,A00002623,Owner
D00003166,3166,A00002624,Owner
D00003167,3167,A00002625,Owner
D00003170,3170,A00002627,Owner
D00003171,3171,A00002627,User
D00003172,3172,A00002628,Owner
D00003173,3173,A00002629,Owner
D00003174,3174,A00002629,User
D00003175,3175,A00002630,Owner
D00003176,3176,A00002631,Owner
D00003177,3177,A00002632,Owner
D00003178,3178,A00002633,Owner
D00003179,3179,A00002634,Owner
D00003180,3180,A00002634,User
D00003181,3181,A00002635,Owner
D00003182,3182,A00002636,Owner
D00003183,3183,A00002637,Owner
D00003184,3184,A00002638,Owner
D00003185,3185,A00002639,Owner
D00003186,3186,A00002640,Owner
D00003187,3187,A00002641,Owner
D00003188,3188,A00002642,Owner
D00003190,3190,A00002644,Owner
D00003191,3191,A00002645,Owner
D00003192,3192,A00002646,Owner
D00003193,3193,A00002647,Owner
D00003194,3194,A00002648,Owner
D00003195,3195,A00002649,Owner
D00003196,3196,A00002650,Owner
D00003197,3197,A00002651,Owner
D00003198,3198,A00002651,User
D00003199,3199,A00002652,Owner
D00003200,3200,A00002652,User
D00003201,3201,A00002653,Owner
D00003202,3202,A00002654,Owner
D00003203,3203,A00002655,Owner
D00003204,3204,A00002655,User
D00003205,3205,A00002656,Owner
D00003206,3206,A00002656,User
D00003207,3207,A00002657,Owner
D00003208,3208,A00002658,Owner
D00003209,3209,A00002658,User
D00003210,3210,A00002659,Owner
D00003211,3211,A00002660,Owner
D00003213,3213,A00002661,Owner
D00003214,3214,A00002662,Owner
D00003215,3215,A00002663,Owner
D00003216,3216,A00002664,Owner
D00003217,3217,A00002665,Owner
D00003218,3218,A00002666,Owner
D00003219,3219,A00002666,User
D00003220,3220,A00002667,Owner
D00003221,3221,A00002667,User
D00003222,3222,A00002668,Owner
D00003225,3225,A00002670,Owner
D00003226,3226,A00002671,Owner
D00003227,3227,A00002672,Owner
D00003228,3228,A00002673,Owner
D00003229,3229,A00002674,Owner
D00003230,3230,A00002675,Owner
D00003231,3231,A00002676,Owner
D00003232,3232,A00002677,Owner
D00003233,3233,A00002678,Owner
D00003234,3234,A00002679,Owner
D00003235,3235,A00002680,Owner
D00003236,3236,A00002681,Owner
D00003239,3239,A00002684,Owner
D00003240,3240,A00002685,Owner
D00003241,3241,A00002686,Owner
D00003242,3242,A00002686,User
D00003243,3243,A00002687,Owner
D00003244,3244,A00002688,Owner
D00003245,3245,A00002689,Owner
D00003246,3246,A00002690,Owner
D00003247,3247,A00002691,Owner
D00003248,3248,A00002692,Owner
D00003249,3249,A00002693,Owner
D00003250,3250,A00002693,User
D00003251,3251,A00002694,Owner
D00003252,3252,A00002694,User
D00003253,3253,A00002695,Owner
D00003254,3254,A00002696,Owner
D00003255,3255,A00002697,Owner
D00003256,3256,A00002698,Owner
D00003257,3257,A00002699,Owner
D00003258,3258,A00002700,Owner
D00003259,3259,A00002701,Owner
D00003260,3260,A00002702,Owner
D00003261,3261,A00002702,User
D00003262,3262,A00002703,Owner
D00003264,3264,A00002705,Owner
D00003265,3265,A00002706,Owner
D00003266,3266,A00002706,User
D00003267,3267,A00002707,Owner
D00003268,3268,A00002708,Owner
D00003269,3269,A00002709,Owner
D00003270,3270,A00002710,Owner
D00003271,3271,A00002711,Owner
D00003272,3272,A00002712,Owner
D00003273,3273,A00002712,User
D00003274,3274,A00002713,Owner
D00003275,3275,A00002713,User
D00003276,3276,A00002714,Owner
D00003277,3277,A00002715,Owner
D00003278,3278,A00002715,User
D00003279,3279,A00002716,Owner
D00003280,3280,A00002716,User
D00003281,3281,A00002717,Owner
D00003282,3282,A00002718,Owner
D00003283,3283,A00002719,Owner
D00003284,3284,A00002720,Owner
D00003285,3285,A00002720,User
D00003286,3286,A00002721,Owner
D00003287,3287,A00002721,User
D00003288,3288,A00002722,Owner
D00003289,3289,A00002723,Owner
D00003290,3290,A00002724,Owner
D00003291,3291,A00002725,Owner
D00003292,3292,A00002726,Owner
D00003293,3293,A00002727,Owner
D00003294,3294,A00002728,Owner
D00003295,3295,A00002729,Owner
D00003296,3296,A00002730,Owner
D00003297,3297,A00002731,Owner
D00003298,3298,A00002732,Owner
D00003299,3299,A00002733,Owner
D00003300,3300,A00002734,Owner
D00003302,3302,A00002736,Owner
D00003303,3303,A00002736,User
D00003304,3304,A00002737,Owner
D00003305,3305,A00002738,Owner
D00003306,3306,A00002739,Owner
D00003307,3307,A00002740,Owner
D00003308,3308,A00002741,Owner
D00003309,3309,A00002741,User
D00003310,3310,A00002742,Owner
D00003311,3311,A00002743,Owner
D00003312,3312,A00002744,Owner
D00003313,3313,A00002745,Owner
D00003314,3314,A00002746,Owner
D00003315,3315,A00002746,User
D00003316,3316,A00002747,Owner
D00003317,3317,A00002747,User
D00003319,3319,A00002749,Owner
D00003320,3320,A00002749,User
D00003321,3321,A00002750,Owner
D00003322,3322,A00002751,Owner
D00003323,3323,A00002752,Owner
D00003324,3324,A00002753,Owner
D00003325,3325,A00002753,User
D00003326,3326,A00002754,Owner
D00003327,3327,A00002755,Owner
D00003328,3328,A00002756,Owner
D00003329,3329,A00002757,Owner
D00003330,3330,A00002757,User
D00003331,3331,A00002758,Owner
D00003332,3332,A00002759,Owner
D00003333,3333,A00002760,Owner
D00003334,3334,A00002761,Owner
D00003335,3335,A00002762,Owner
D00003336,3336,A00002763,Owner
D00003337,3337,A00002764,Owner
D00003338,3338,A00002765,Owner
D00003339,3339,A00002766,Owner
D00003340,3340,A00002767,Owner
D00003341,3341,A00002767,User
D00003342,3342,A00002768,Owner
D00003344,3344,A00002770,Owner
D00003345,3345,A00002771,Owner
D00003346,3346,A00002771,User
D00003347,3347,A00002772,Owner
D00003348,3348,A00002773,Owner
D00003349,3349,A00002774,Owner
D00003350,3350,A00002775,Owner
D00003351,3351,A00002775,User
D00003352,3352,A00002776,Owner
D00003353,3353,A00002776,User
D00003354,3354,A00002777,Owner
D00003355,3355,A00002778,Owner
D00003356,3356,A00002779,Owner
D00003357,3357,A00002780,Owner
D00003358,3358,A00002781,Owner
D00003359,3359,A00002782,Owner
D00003360,3360,A00002783,Owner
D00003361,3361,A00002784,Owner
D00003365,3365,A00002787,Owner
D00003366,3366,A00002788,Owner
D00003367,3367,A00002788,User
D00003368,3368,A00002789,Owner
D00003369,3369,A00002790,Owner
D00003370,3370,A00002791,Owner
D00003371,3371,A00002791,User
D00003372,3372,A00002792,Owner
D00003373,3373,A00002793,Owner
D00003374,3374,A00002793,User
D00003375,3375,A00002794,Owner
D00003376,3376,A00002795,Owner
D00003377,3377,A00002795,User
D00003378,3378,A00002796,Owner
D00003379,3379,A00002796,User
D00003380,3380,A00002797,Owner
D00003381,3381,A00002798,Owner
D00003382,3382,A00002799,Owner
D00003383,3383,A00002799,User
D00003384,3384,A00002800,Owner
D00003385,3385,A00002801,Owner
D00003386,3386,A00002802,Owner
D00003387,3387,A00002803,Owner
D00003388,3388,A00002804,Owner
D00003389,3389,A00002805,Owner
D00003390,3390,A00002806,Owner
D00003391,3391,A00002807,Owner
D00003392,3392,A00002808,Owner
D00003393,3393,A00002809,Owner
D00003394,3394,A00002810,Owner
D00003395,3395,A00002811,Owner
D00003396,3396,A00002812,Owner
D00003397,3397,A00002813,Owner
D00003398,3398,A00002813,User
D00003399,3399,A00002814,Owner
D00003402,3402,A00002816,Owner
D00003403,3403,A00002816,User
D00003404,3404,A00002817,Owner
D00003405,3405,A00002818,Owner
D00003406,3406,A00002818,User
D00003407,3407,A00002819,Owner
D00003408,3408,A00002819,User
D00003409,3409,A00002820,Owner
D00003410,3410,A00002821,Owner
D00003412,3412,A00002823,Owner
D00003413,3413,A00002823,User
D00003414,3414,A00002824,Owner
D00003415,3415,A00002825,Owner
D00003416,3416,A00002826,Owner
D00003417,3417,A00002826,User
D00003418,3418,A00002827,Owner
D00003420,3420,A00002829,Owner
D00003421,3421,A00002830,Owner
D00003422,3422,A00002831,Owner
D00003423,3423,A00002832,Owner
D00003424,3424,A00002833,Owner
D00003425,3425,A00002834,Owner
D00003426,3426,A00002835,Owner
D00003427,3427,A00002836,Owner
D00003428,3428,A00002836,User
D00003429,3429,A00002837,Owner
D00003430,3430,A00002838,Owner
D00003431,3431,A00002839,Owner
D00003432,3432,A00002840,Owner
D00003433,3433,A00002841,Owner
D00003434,3434,A00002841,User
D00003435,3435,A00002842,Owner
D00003436,3436,A00002843,Owner
D00003437,3437,A00002843,User
D00003438,3438,A00002844,Owner
D00003439,3439,A00002845,Owner
D00003440,3440,A00002846,Owner
D00003441,3441,A00002847,Owner
D00003443,3443,A00002849,Owner
D00003444,3444,A00002850,Owner
D00003445,3445,A00002851,Owner
D00003446,3446,A00002852,Owner
D00003447,3447,A00002853,Owner
D00003448,3448,A00002854,Owner
D00003449,3449,A00002855,Owner
D00003450,3450,A00002856,Owner
D00003451,3451,A00002857,Owner
D00003452,3452,A00002857,User
D00003453,3453,A00002858,Owner
D00003454,3454,A00002859,Owner
D00003455,3455,A00002859,User
D00003456,3456,A00002860,Owner
D00003457,3457,A00002861,Owner
D00003458,3458,A00002862,Owner
D00003459,3459,A00002863,Owner
D00003460,3460,A00002863,User
D00003461,3461,A00002864,Owner
D00003462,3462,A00002864,User
D00003463,3463,A00002865,Owner
D00003464,3464,A00002866,Owner
D00003465,3465,A00002867,Owner
D00003466,3466,A00002868,Owner
D00003467,3467,A00002868,User
D00003468,3468,A00002869,Owner
D00003469,3469,A00002870,Owner
D00003470,3470,A00002871,Owner
D00003471,3471,A00002872,Owner
D00003472,3472,A00002873,Owner
D00003473,3473,A00002873,User
D00003474,3474,A00002874,Owner
D00003475,3475,A00002875,Owner
D00003476,3476,A00002876,Owner
D00003477,3477,A00002877,Owner
D00003478,3478,A00002878,Owner
D00003479,3479,A00002878,User
D00003480,3480,A00002879,Owner
D00003481,3481,A00002879,User
D00003482,3482,A00002880,Owner
D00003483,3483,A00002881,Owner
D00003484,3484,A00002882,Owner
D00003485,3485,A00002883,Owner
D00003486,3486,A00002884,Owner
D00003487,3487,A00002885,Owner
D00003488,3488,A00002886,Owner
D00003489,3489,A00002887,Owner
D00003490,3490,A00002888,Owner
D00003491,3491,A00002888,User
D00003492,3492,A00002889,Owner
D00003493,3493,A00002890,Owner
D00003494,3494,A00002891,Owner
D00003495,3495,A00002892,Owner
D00003496,3496,A00002892,User
D00003497,3497,A00002893,Owner
D00003498,3498,A00002894,Owner
D00003499,3499,A00002895,Owner
D00003500,3500,A00002896,Owner
D00003501,3501,A00002897,Owner
D00003502,3502,A00002898,Owner
D00003503,3503,A00002898,User
D00003504,3504,A00002899,Owner
D00003505,3505,A00002900,Owner
D00003506,3506,A00002901,Owner
D00003507,3507,A00002902,Owner
D00003508,3508,A00002903,Owner
D00003509,3509,A00002903,User
D00003510,3510,A00002904,Owner
D00003511,3511,A00002905,Owner
D00003512,3512,A00002906,Owner
D00003513,3513,A00002907,Owner
D00003514,3514,A00002907,User
D00003515,3515,A00002908,Owner
D00003516,3516,A00002909,Owner
D00003517,3517,A00002910,Owner
D00003518,3518,A00002911,Owner
D00003519,3519,A00002912,Owner
D00003520,3520,A00002913,Owner
D00003521,3521,A00002914,Owner
D00003522,3522,A00002915,Owner
D00003523,3523,A00002916,Owner
D00003524,3524,A00002917,Owner
D00003525,3525,A00002918,Owner
D00003526,3526,A00002918,User
D00003527,3527,A00002919,Owner
D00003528,3528,A00002920,Owner
D00003529,3529,A00002921,Owner
D00003530,3530,A00002922,Owner
D00003531,3531,A00002923,Owner
D00003532,3532,A00002924,Owner
D00003533,3533,A00002925,Owner
D00003534,3534,A00002926,Owner
D00003535,3535,A00002927,Owner
D00003536,3536,A00002928,Owner
D00003537,3537,A00002929,Owner
D00003538,3538,A00002930,Owner
D00003539,3539,A00002931,Owner
D00003540,3540,A00002932,Owner
D00003541,3541,A00002932,User
D00003542,3542,A00002933,Owner
D00003543,3543,A00002933,User
D00003544,3544,A00002934,Owner
D00003545,3545,A00002935,Owner
D00003546,3546,A00002936,Owner
D00003547,3547,A00002937,Owner
D00003548,3548,A00002938,Owner
D00003549,3549,A00002939,Owner
D00003550,3550,A00002940,Owner
D00003552,3552,A00002942,Owner
D00003554,3554,A00002944,Owner
D00003555,3555,A00002944,User
D00003556,3556,A00002945,Owner
D00003557,3557,A00002945,User
D00003558,3558,A00002946,Owner
D00003559,3559,A00002947,Owner
D00003560,3560,A00002947,User
D00003562,3562,A00002949,Owner
D00003563,3563,A00002949,User
D00003564,3564,A00002950,Owner
D00003565,3565,A00002951,Owner
D00003566,3566,A00002952,Owner
D00003567,3567,A00002953,Owner
D00003568,3568,A00002954,Owner
D00003569,3569,A00002955,Owner
D00003570,3570,A00002956,Owner
D00003571,3571,A00002957,Owner
D00003572,3572,A00002958,Owner
D00003573,3573,A00002959,Owner
D00003574,3574,A00002960,Owner
D00003575,3575,A00002961,Owner
D00003576,3576,A00002962,Owner
D00003577,3577,A00002963,Owner
D00003578,3578,A00002964,Owner
D00003579,3579,A00002964,User
D00003580,3580,A00002965,Owner
D00003581,3581,A00002966,Owner
D00003582,3582,A00002967,Owner
D00003583,3583,A00002968,Owner
D00003584,3584,A00002968,User
D00003585,3585,A00002969,Owner
D00003586,3586,A00002970,Owner
D00003587,3587,A00002970,User
D00003588,3588,A00002971,Owner
D00003589,3589,A00002972,Owner
D00003590,3590,A00002973,Owner
D00003591,3591,A00002974,Owner
D00003592,3592,A00002974,User
D00003594,3594,A00002976,Owner
D00003595,3595,A00002977,Owner
D00003596,3596,A00002978,Owner
D00003597,3597,A00002979,Owner
D00003598,3598,A00002980,Owner
D00003599,3599,A00002980,User
